race_id,race_date_dt,horse_name,rank,is_win,odds,pred_prob,ev,mtype,race_info,track,weather,horse_num,bet,payout,profit,fold_year,ym
202408070711,2024-12-21,ダノンスコーピオン,10.0,0,120.4,0.17938843583567973,21.59836767461584,turf_long,2024年12月21日 7回京都7日目 3歳以上オープン  (国際)(特指)(定量),2,2,2,100,0.0,-100.0,2024,2024-12
202408010710,2024-01-21,アランチャータ,13.0,0,140.8,0.253487894663674,35.6910955686453,turf_long,2024年01月21日 1回京都7日目 4歳以上3勝クラス  (混)(特指)(定量),3,2,5,100,0.0,-100.0,2024,2024-01
202408010710,2024-01-21,ゼットレヨン,1.0,1,14.8,0.9961924687712999,14.743648537815238,turf_long,2024年01月21日 1回京都7日目 4歳以上3勝クラス  (混)(特指)(定量),3,2,9,100,1480.0,1380.0,2024,2024-01
202408020811,2024-02-18,ゼットレヨン,7.0,0,7.8,0.5758080935756396,4.491303129889989,turf_long,2024年02月18日 2回京都8日目 4歳以上オープン  (国際)(特指)(別定),2,2,2,100,0.0,-100.0,2024,2024-02
202408030111,2024-04-20,ゼットレヨン,9.0,0,32.4,0.40968384125942586,13.273756456805398,turf_long,2024年04月20日 3回京都1日目 4歳以上オープン  (国際)(特指)(別定),2,2,10,100,0.0,-100.0,2024,2024-04
202408060310,2024-11-09,ゼットレヨン,13.0,0,143.6,0.3024154269163077,43.42685530518178,turf_long,2024年11月09日 6回京都3日目 3歳以上オープン  (国際)(特指)(ハンデ),2,1,11,100,0.0,-100.0,2024,2024-11
202405010109,2024-01-27,ロードアラビアン,14.0,0,27.2,0.46536047700378225,12.657804974502877,turf_long,2024年01月27日 1回東京1日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,9,100,0.0,-100.0,2024,2024-01
202409020710,2024-04-13,ロードアラビアン,8.0,0,19.0,0.17280437564466775,3.283283137248687,turf_long,2024年04月13日 2回阪神7日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,12,100,0.0,-100.0,2024,2024-04
202408010510,2024-01-14,インベルシオン,10.0,0,108.1,0.330976288755677,35.77853681448868,turf_long,2024年01月14日 1回京都5日目 4歳以上3勝クラス  (混)(特指)(定量),2,1,4,100,0.0,-100.0,2024,2024-01
202408031011,2024-05-19,エピックジョイ,5.0,0,12.0,0.3330103130468535,3.996123756562242,turf_long,2024年05月19日 3回京都10日目 4歳以上3勝クラス  (混)[指](ハンデ),2,0,11,100,0.0,-100.0,2024,2024-05
202405040110,2024-10-05,エピックジョイ,10.0,0,88.3,0.39548949799022687,34.92172267253703,turf_long,2024年10月05日 4回東京1日目 3歳以上3勝クラス  (混)[指](ハンデ),3,0,4,100,0.0,-100.0,2024,2024-10
202405040810,2024-10-27,エピックジョイ,1.0,1,22.6,0.9963328765136105,22.517123009207598,turf_long,2024年10月27日 4回東京8日目 3歳以上3勝クラス  (混)(特指)(定量),2,2,11,100,2260.0,2160.0,2024,2024-10
202405050611,2024-11-17,エピックジョイ,7.0,0,23.7,0.44131969912604396,10.459276869287242,turf_long,2024年11月17日 5回東京6日目 3歳以上オープン  (国際)(特指)(別定),2,1,5,100,0.0,-100.0,2024,2024-11
202405050108,2024-11-02,サイード,2.0,0,7.2,0.5751050274615058,4.140756197722842,turf_long,2024年11月02日 5回東京1日目 障害3歳以上オープン  (混)(別定),1,0,2,100,0.0,-100.0,2024,2024-11
202408050110,2024-10-05,オーロベルディ,14.0,0,201.2,0.14791008090419233,29.759508277923494,turf_long,2024年10月05日 5回京都1日目 3歳以上3勝クラス  (混)(特指)(定量),1,1,1,100,0.0,-100.0,2024,2024-10
202406050310,2024-12-07,オーロベルディ,12.0,0,205.3,0.06910789786918349,14.187851432543372,turf_long,2024年12月07日 5回中山3日目 3歳以上3勝クラス  (混)[指](ハンデ),2,1,13,100,0.0,-100.0,2024,2024-12
202406030410,2024-03-31,フレンチギフト,7.0,0,43.8,0.3423632519813704,14.995510436784024,turf_long,2024年03月31日 3回中山4日目 4歳以上3勝クラス  (混) 牝(特指)(定量),2,1,1,100,0.0,-100.0,2024,2024-03
202408020309,2024-02-03,ナックドロップス,11.0,0,230.5,0.23320785888126327,53.75441147213118,turf_long,2024年02月03日 2回京都3日目 4歳以上3勝クラス  (混)(特指)(定量),2,1,3,100,0.0,-100.0,2024,2024-02
202403010210,2024-04-07,ナックドロップス,1.0,1,30.4,0.9961078497988499,30.281678633885036,turf_long,2024年04月07日 1回福島2日目 4歳以上3勝クラス  (混)(特指)(定量),2,1,1,100,3040.0,2940.0,2024,2024-04
202408040501,2024-06-15,クラップサンダー,5.0,0,12.1,0.5654114421992733,6.8414784506112065,turf_long,2024年06月15日 4回京都5日目 障害3歳以上オープン  (混)(別定),2,1,10,100,0.0,-100.0,2024,2024-06
202408070504,2024-12-14,クラップサンダー,8.0,0,8.5,0.6113760068677471,5.19669605837585,turf_long,2024年12月14日 7回京都5日目 障害3歳以上オープン  (混)(別定),2,2,4,100,0.0,-100.0,2024,2024-12
202405050811,2024-11-24,ストロングウィル,8.0,0,64.3,0.36812465506426684,23.670415320632358,turf_long,2024年11月24日 5回東京8日目 3歳以上3勝クラス  (国際)(特指)(定量),2,1,6,100,0.0,-100.0,2024,2024-11
202403030311,2024-11-09,メイショウホマレ,3.0,0,5.0,0.5200286546057307,2.600143273028653,turf_long,2024年11月09日 3回福島3日目 3歳以上3勝クラス  (混)(特指)(定量),2,1,8,100,0.0,-100.0,2024,2024-11
202403030611,2024-11-17,サンライズアリオン,2.0,0,10.5,0.5256765226830863,5.519603488172406,turf_long,2024年11月17日 3回福島6日目 3歳以上オープン  (国際)(特指)(別定),2,1,15,100,0.0,-100.0,2024,2024-11
202408070911,2024-12-28,サンライズアリオン,13.0,0,11.8,0.395151626499581,4.662789192695056,turf_long,2024年12月28日 7回京都9日目 3歳以上オープン  (国際)(特指)(別定),2,1,12,100,0.0,-100.0,2024,2024-12
202408020211,2024-01-28,テイエムスパーダ,14.0,0,37.2,0.21972000950799384,8.173584353697372,turf_long,2024年01月28日 2回京都2日目 4歳以上オープン  (国際)(特指)(ハンデ),2,2,14,100,0.0,-100.0,2024,2024-01
202408060812,2024-11-24,テイエムスパーダ,12.0,0,117.0,0.07060627286557423,8.260933925272186,turf_long,2024年11月24日 6回京都8日目 3歳以上オープン  (国際)(特指)(別定),2,2,13,100,0.0,-100.0,2024,2024-11
202406020210,2024-02-25,ウラカワノキセキ,4.0,0,7.8,0.41052761245815655,3.2021153771736213,turf_long,2024年02月25日 2回中山2日目 4歳以上3勝クラス  (混)[指](ハンデ),3,0,12,100,0.0,-100.0,2024,2024-02
202406030109,2024-03-23,ウラカワノキセキ,16.0,0,11.1,0.6406724046700257,7.111463691837286,turf_long,2024年03月23日 3回中山1日目 4歳以上3勝クラス  (混)(特指)(定量),2,0,2,100,0.0,-100.0,2024,2024-03
202405020610,2024-05-05,ウラカワノキセキ,13.0,0,148.6,0.05055328210546099,7.5122177208715035,turf_long,2024年05月05日 2回東京6日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,10,100,0.0,-100.0,2024,2024-05
202408050110,2024-10-05,ウラカワノキセキ,16.0,0,36.6,0.22317458635987397,8.168189860771388,turf_long,2024年10月05日 5回京都1日目 3歳以上3勝クラス  (混)(特指)(定量),1,1,5,100,0.0,-100.0,2024,2024-10
202405050710,2024-11-23,ウラカワノキセキ,15.0,0,272.4,0.007866955229599086,2.142958604542791,turf_long,2024年11月23日 5回東京7日目 3歳以上3勝クラス  (国際)(特指)(定量),1,1,11,100,0.0,-100.0,2024,2024-11
202408040210,2024-06-02,ベリーヴィーナス,1.0,1,20.7,0.9965276405585669,20.628122159562334,turf_long,2024年06月02日 4回京都2日目 3歳以上3勝クラス  (混)(特指)(定量),2,2,6,100,2070.0,1970.0,2024,2024-06
202408040611,2024-06-16,ベリーヴィーナス,14.0,0,18.9,0.2526198041207642,4.774514297882443,turf_long,2024年06月16日 4回京都6日目 3歳以上オープン  (国際) 牝(特指)(ハンデ),2,1,1,100,0.0,-100.0,2024,2024-06
202408010211,2024-01-07,テーオーステルス,1.0,1,11.2,0.9978403486752936,11.175811905163288,turf_long,2024年01月07日 1回京都2日目 4歳以上オープン  (国際)(特指)(別定),2,1,13,100,1120.0,1020.0,2024,2024-01
202409010511,2024-03-09,テーオーステルス,7.0,0,2.2,0.7580197454641227,1.66764344002107,turf_long,2024年03月09日 1回阪神5日目 4歳以上オープン  (国際)(特指)(ハンデ),2,2,16,100,0.0,-100.0,2024,2024-03
202408040711,2024-06-22,テーオーステルス,14.0,0,11.5,0.6856530387649705,7.885009945797161,turf_long,2024年06月22日 4回京都7日目 3歳以上オープン  (国際)(特指)(別定),1,2,8,100,0.0,-100.0,2024,2024-06
202406020410,2024-03-03,ロードヴァレンチ,4.0,0,16.7,0.16460637319543506,2.748926432363765,turf_long,2024年03月03日 2回中山4日目 4歳以上オープン  (国際)(特指)(別定),1,1,4,100,0.0,-100.0,2024,2024-03
202408030510,2024-05-04,ロードヴァレンチ,10.0,0,13.6,0.4459229612602823,6.06455227313984,turf_long,2024年05月04日 3回京都5日目 4歳以上オープン  (国際)(特指)(別定),2,1,12,100,0.0,-100.0,2024,2024-05
202409010610,2024-03-10,マルブツプライド,2.0,0,12.3,0.5007883422886197,6.159696610150022,turf_long,2024年03月10日 1回阪神6日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,12,100,0.0,-100.0,2024,2024-03
202408050710,2024-10-26,マルブツプライド,3.0,0,7.4,0.2452027365958971,1.8145002508096386,turf_long,2024年10月26日 5回京都7日目 3歳以上3勝クラス  (混)(特指)(定量),2,2,3,100,0.0,-100.0,2024,2024-10
202405010211,2024-01-28,アルファマム,8.0,0,8.9,0.6606975695726717,5.880208369196778,turf_long,2024年01月28日 1回東京2日目 4歳以上オープン  (国際)(指)(別定),2,2,14,100,0.0,-100.0,2024,2024-01
202405010811,2024-02-18,アルファマム,10.0,0,41.7,0.5741948903285979,23.943926926702535,turf_long,2024年02月18日 1回東京8日目 4歳以上オープン  (国際)(指)(定量),2,1,16,100,0.0,-100.0,2024,2024-02
202408030111,2024-04-20,アルファマム,4.0,0,8.5,0.4365386512655058,3.7105785357567993,turf_long,2024年04月20日 3回京都1日目 4歳以上オープン  (国際)(特指)(別定),2,2,7,100,0.0,-100.0,2024,2024-04
202408030811,2024-05-12,アルファマム,3.0,0,9.1,0.45721769050266753,4.160680983574275,turf_long,2024年05月12日 3回京都8日目 4歳以上オープン  (国際)(特指)(ハンデ),2,2,16,100,0.0,-100.0,2024,2024-05
202408040711,2024-06-22,アルファマム,4.0,0,8.2,0.5888042417249397,4.8281947821445055,turf_long,2024年06月22日 4回京都7日目 3歳以上オープン  (国際)(特指)(別定),1,2,16,100,0.0,-100.0,2024,2024-06
202405040812,2024-10-27,アルファマム,9.0,0,6.5,0.6912781669942601,4.493308085462691,turf_long,2024年10月27日 4回東京8日目 3歳以上オープン  (国際)(特指)(ハンデ),2,2,8,100,0.0,-100.0,2024,2024-10
202408070211,2024-12-01,アルファマム,1.0,1,6.1,0.9960599768173696,6.075965858585954,turf_long,2024年12月01日 7回京都2日目 3歳以上オープン  (国際)(特指)(ハンデ),2,1,10,100,610.0,510.0,2024,2024-12
202408020309,2024-02-03,ダテボレアス,13.0,0,48.4,0.322652814424064,15.616396218124699,turf_long,2024年02月03日 2回京都3日目 4歳以上3勝クラス  (混)(特指)(定量),2,1,9,100,0.0,-100.0,2024,2024-02
202408030412,2024-04-28,ダテボレアス,16.0,0,70.0,0.29499438944948686,20.64960726146408,turf_long,2024年04月28日 3回京都4日目 4歳以上3勝クラス  (混)(特指)(定量),2,1,1,100,0.0,-100.0,2024,2024-04
202403020711,2024-07-20,ダテボレアス,2.0,0,13.8,0.12447951958834766,1.7178173703191977,turf_long,2024年07月20日 2回福島7日目 3歳以上3勝クラス  (混)[指](ハンデ),2,1,5,100,0.0,-100.0,2024,2024-07
202406050812,2024-12-22,ダテボレアス,14.0,0,65.5,0.18259286959780216,11.959832958656042,turf_long,2024年12月22日 5回中山8日目 3歳以上3勝クラス  (混)[指](定量),2,1,3,100,0.0,-100.0,2024,2024-12
202408040201,2024-06-02,アスターディゴン,3.0,0,5.4,0.6123665946377894,3.306779611044063,turf_long,2024年06月02日 4回京都2日目 障害3歳以上オープン  (混)(別定),2,2,9,100,0.0,-100.0,2024,2024-06
202406040608,2024-09-21,アスターディゴン,8.0,0,13.5,0.3369014720573859,4.54816987277471,turf_long,2024年09月21日 4回中山6日目 障害3歳以上オープン  (混)(別定),2,2,10,100,0.0,-100.0,2024,2024-09
202408070304,2024-12-07,アスターディゴン,5.0,0,13.5,0.6139031664670638,8.28769274730536,turf_long,2024年12月07日 7回京都3日目 障害3歳以上オープン  (混)(別定),2,1,10,100,0.0,-100.0,2024,2024-12
202406010310,2024-01-08,ギャラクシーナイト,16.0,0,51.8,0.4762105971950275,24.667708934702425,turf_long,2024年01月08日 1回中山3日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,2,100,0.0,-100.0,2024,2024-01
202406040410,2024-09-15,ギャラクシーナイト,1.0,1,160.6,0.9971538075466235,160.14290149198774,turf_long,2024年09月15日 4回中山4日目 3歳以上3勝クラス  (混)[指](ハンデ),2,1,11,100,16060.0,15960.0,2024,2024-09
202405040311,2024-10-13,ギャラクシーナイト,2.0,0,25.6,0.34991375662781105,8.957792169671963,turf_long,2024年10月13日 4回東京3日目 3歳以上オープン  (国際)(特指)(別定),2,1,8,100,0.0,-100.0,2024,2024-10
202409020511,2024-04-06,ライラック,10.0,0,10.5,0.4093310482318216,4.297976006434126,turf_long,2024年04月06日 2回阪神5日目 4歳以上オープン  (国際) 牝(指)(別定),2,2,11,100,0.0,-100.0,2024,2024-04
202405020811,2024-05-12,ライラック,14.0,0,56.7,0.38994340709953573,22.109791182543677,turf_long,2024年05月12日 2回東京8日目 4歳以上オープン  (国際) 牝(指)(定量),2,2,1,100,0.0,-100.0,2024,2024-05
202405040411,2024-10-14,ライラック,13.0,0,33.8,0.25207379549576026,8.520094287756695,turf_long,2024年10月14日 4回東京4日目 3歳以上オープン  (国際) 牝(指)(別定),2,1,14,100,0.0,-100.0,2024,2024-10
202402010711,2024-06-29,レッドアヴァンティ,3.0,0,3.5,0.7804546144942176,2.7315911507297614,turf_long,2024年06月29日 1回函館7日目 3歳以上3勝クラス  (混)(特指)(定量),2,1,12,100,0.0,-100.0,2024,2024-06
202406040210,2024-09-08,レッドアヴァンティ,5.0,0,5.6,0.5834407383954011,3.267268135014246,turf_long,2024年09月08日 4回中山2日目 3歳以上3勝クラス  (混)[指](ハンデ),2,1,7,100,0.0,-100.0,2024,2024-09
202403030511,2024-11-16,レッドアヴァンティ,1.0,1,9.2,0.9969189793002236,9.171654609562056,turf_long,2024年11月16日 3回福島5日目 3歳以上3勝クラス  (混)(ハンデ),2,2,1,100,919.9999999999999,819.9999999999999,2024,2024-11
202408040410,2024-06-09,ペプチドヤマト,3.0,0,62.2,0.23083675951468638,14.358046441813494,turf_long,2024年06月09日 4回京都4日目 3歳以上3勝クラス  (混)[指](ハンデ),1,2,5,100,0.0,-100.0,2024,2024-06
202406040912,2024-09-29,ペプチドヤマト,7.0,0,8.9,0.7302933988950732,6.499611250166152,turf_long,2024年09月29日 4回中山9日目 3歳以上3勝クラス  (混)(特指)(定量),2,2,1,100,0.0,-100.0,2024,2024-09
202408070110,2024-11-30,ペプチドヤマト,7.0,0,6.9,0.5598071638097856,3.8626694302875206,turf_long,2024年11月30日 7回京都1日目 3歳以上3勝クラス  (混)(特指)(定量),1,1,2,100,0.0,-100.0,2024,2024-11
202408010411,2024-01-13,メイショウソラフネ,2.0,0,13.6,0.3499610959980004,4.7594709055728055,turf_long,2024年01月13日 1回京都4日目 4歳以上オープン  (国際)(特指)(別定),2,2,11,100,0.0,-100.0,2024,2024-01
202408020211,2024-01-28,メイショウソラフネ,8.0,0,27.8,0.40602274245460135,11.287432240237917,turf_long,2024年01月28日 2回京都2日目 4歳以上オープン  (国際)(特指)(ハンデ),2,2,12,100,0.0,-100.0,2024,2024-01
202406030812,2024-04-14,メイショウソラフネ,10.0,0,22.0,0.36231182954634245,7.970860250019534,turf_long,2024年04月14日 3回中山8日目 4歳以上オープン  (国際)(特指)(ハンデ),2,1,9,100,0.0,-100.0,2024,2024-04
202408050111,2024-10-05,メイショウソラフネ,2.0,0,28.1,0.32702797589996974,9.18948612278915,turf_long,2024年10月05日 5回京都1日目 3歳以上オープン  (国際)(特指)(ハンデ),2,1,13,100,0.0,-100.0,2024,2024-10
202408070511,2024-12-14,メイショウソラフネ,1.0,1,5.9,0.9968627276611085,5.881490093200541,turf_long,2024年12月14日 7回京都5日目 3歳以上オープン  (国際)(特指)(ハンデ),2,2,12,100,590.0,490.0,2024,2024-12
202401020611,2024-08-25,ナムラクレア,5.0,0,2.2,0.8218538735384808,1.808078521784658,turf_long,2024年08月25日 2回札幌6日目 3歳以上オープン  (国際)(指)(別定),2,1,2,100,0.0,-100.0,2024,2024-08
202406040911,2024-09-29,ナムラクレア,3.0,0,8.2,0.5901259798891293,4.83903303509086,turf_long,2024年09月29日 4回中山9日目 3歳以上オープン  (国際)(指)(定量),2,2,5,100,0.0,-100.0,2024,2024-09
202408070711,2024-12-21,ナムラクレア,1.0,1,3.7,0.9969991310813345,3.6888967850009378,turf_long,2024年12月21日 7回京都7日目 3歳以上オープン  (国際)(特指)(定量),2,2,16,100,370.0,270.0,2024,2024-12
202408020610,2024-02-11,マナウス,13.0,0,30.3,0.38507926704939355,11.667901791596625,turf_long,2024年02月11日 2回京都6日目 4歳以上3勝クラス  (混)[指](ハンデ),2,2,10,100,0.0,-100.0,2024,2024-02
202408040810,2024-06-23,マナウス,6.0,0,33.1,0.34787152454863424,11.514547462559793,turf_long,2024年06月23日 4回京都8日目 3歳以上3勝クラス  (混)(特指)(定量),0,2,15,100,0.0,-100.0,2024,2024-06
202401020111,2024-08-10,マナウス,8.0,0,23.9,0.3262344553370369,7.797003482555181,turf_long,2024年08月10日 2回札幌1日目 3歳以上3勝クラス  (混)[指](ハンデ),2,1,4,100,0.0,-100.0,2024,2024-08
202405040311,2024-10-13,テーオーソラネル,15.0,0,24.6,0.2363436901761192,5.814054778332532,turf_long,2024年10月13日 4回東京3日目 3歳以上オープン  (国際)(特指)(別定),2,1,2,100,0.0,-100.0,2024,2024-10
202406010111,2024-01-06,リカンカブール,1.0,1,7.8,0.9971102532390261,7.777459975264404,turf_long,2024年01月06日 1回中山1日目 4歳以上オープン  (国際)(特指)(ハンデ),2,1,3,100,780.0,680.0,2024,2024-01
202406040711,2024-09-22,リカンカブール,3.0,0,59.8,0.5137382042691299,30.721544615293965,turf_long,2024年09月22日 4回中山7日目 3歳以上オープン  (国際)(指)(別定),2,2,14,100,0.0,-100.0,2024,2024-09
202405010610,2024-02-11,ベジャール,4.0,0,7.0,0.4686440348150646,3.2805082437054525,turf_long,2024年02月11日 1回東京6日目 4歳以上オープン  (国際)(特指)(別定),1,2,2,100,0.0,-100.0,2024,2024-02
202405021111,2024-05-25,ベジャール,3.0,0,103.3,0.36305037022638115,37.50310324438517,turf_long,2024年05月25日 2回東京11日目 4歳以上オープン  (国際)(特指)(別定),2,1,9,100,0.0,-100.0,2024,2024-05
202408040711,2024-06-22,ベジャール,16.0,0,23.4,0.42520155313834956,9.949716343437379,turf_long,2024年06月22日 4回京都7日目 3歳以上オープン  (国際)(特指)(別定),1,2,1,100,0.0,-100.0,2024,2024-06
202405050611,2024-11-17,ベジャール,8.0,0,9.3,0.4634134614731823,4.309745191700595,turf_long,2024年11月17日 5回東京6日目 3歳以上オープン  (国際)(特指)(別定),2,1,1,100,0.0,-100.0,2024,2024-11
202406040410,2024-09-15,パトリックハンサム,6.0,0,25.9,0.4420610801999688,11.449381977179192,turf_long,2024年09月15日 4回中山4日目 3歳以上3勝クラス  (混)[指](ハンデ),2,1,4,100,0.0,-100.0,2024,2024-09
202406050311,2024-12-07,パトリックハンサム,11.0,0,92.7,0.34468967951516893,31.952733291056163,turf_long,2024年12月07日 5回中山3日目 3歳以上3勝クラス  (混)(特指)(定量),2,1,5,100,0.0,-100.0,2024,2024-12
202405020110,2024-04-20,ヒルノショパン,16.0,0,41.7,0.3925784989017185,16.370523404201663,turf_long,2024年04月20日 2回東京1日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,11,100,0.0,-100.0,2024,2024-04
202405021111,2024-05-25,バトルクライ,16.0,0,12.4,0.7503004113484602,9.303725100720905,turf_long,2024年05月25日 2回東京11日目 4歳以上オープン  (国際)(特指)(別定),2,1,1,100,0.0,-100.0,2024,2024-05
202405050611,2024-11-17,バトルクライ,4.0,0,18.1,0.3651027498543923,6.6083597723645005,turf_long,2024年11月17日 5回東京6日目 3歳以上オープン  (国際)(特指)(別定),2,1,16,100,0.0,-100.0,2024,2024-11
202406030810,2024-04-14,キントリヒ,7.0,0,7.9,0.2653526215309708,2.0962857100946692,turf_long,2024年04月14日 3回中山8日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,3,100,0.0,-100.0,2024,2024-04
202405040209,2024-10-06,キントリヒ,6.0,0,25.8,0.3240943865617381,8.361635173292843,turf_long,2024年10月06日 4回東京2日目 3歳以上3勝クラス  (混)(特指)(定量),2,2,1,100,0.0,-100.0,2024,2024-10
202408060609,2024-11-17,キントリヒ,9.0,0,102.9,0.4889266881639663,50.310556212072136,turf_long,2024年11月17日 6回京都6日目 3歳以上3勝クラス  (混)[指](ハンデ),2,2,11,100,0.0,-100.0,2024,2024-11
202409020210,2024-03-24,エンドウノハナ,3.0,0,4.0,0.458283121302632,1.833132485210528,turf_long,2024年03月24日 2回阪神2日目 4歳以上3勝クラス  (混)(特指)(定量),3,3,3,100,0.0,-100.0,2024,2024-03
202408040510,2024-06-15,エンドウノハナ,7.0,0,10.0,0.6031488259722168,6.031488259722168,turf_long,2024年06月15日 4回京都5日目 3歳以上3勝クラス  (混)(特指)(定量),2,2,7,100,0.0,-100.0,2024,2024-06
202406050711,2024-12-21,エンドウノハナ,4.0,0,8.5,0.4337700624835014,3.687045531109762,turf_long,2024年12月21日 5回中山7日目 3歳以上3勝クラス  (混)(ハンデ),2,1,14,100,0.0,-100.0,2024,2024-12
202409010410,2024-03-03,スーサンアッシャー,9.0,0,6.6,0.7013079115770713,4.62863221640867,turf_long,2024年03月03日 1回阪神4日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,12,100,0.0,-100.0,2024,2024-03
202409020412,2024-03-31,レッドラマンシュ,15.0,0,11.2,0.3434459653281149,3.8465948116748865,turf_long,2024年03月31日 2回阪神4日目 4歳以上3勝クラス  (混)[指](ハンデ),2,2,13,100,0.0,-100.0,2024,2024-03
202408030810,2024-05-12,レッドラマンシュ,11.0,0,40.3,0.25962638744464506,10.462943414019195,turf_long,2024年05月12日 3回京都8日目 4歳以上3勝クラス  (混)[指](ハンデ),2,2,14,100,0.0,-100.0,2024,2024-05
202408040710,2024-06-22,レッドラマンシュ,13.0,0,32.4,0.12573758327140272,4.073897697993448,turf_long,2024年06月22日 4回京都7日目 3歳以上3勝クラス  (混)[指](ハンデ),2,2,3,100,0.0,-100.0,2024,2024-06
202405010811,2024-02-18,キングズソード,5.0,0,9.4,0.5027617997253678,4.725960917418457,turf_long,2024年02月18日 1回東京8日目 4歳以上オープン  (国際)(指)(定量),2,1,11,100,0.0,-100.0,2024,2024-02
202406010410,2024-01-13,フィーカ,8.0,0,43.0,0.12619928662644736,5.426569324937237,turf_long,2024年01月13日 1回中山4日目 4歳以上3勝クラス  (混)(特指)(定量),2,2,16,100,0.0,-100.0,2024,2024-01
202403010210,2024-04-07,フィーカ,16.0,0,76.3,0.10413960664840415,7.945851987273236,turf_long,2024年04月07日 1回福島2日目 4歳以上3勝クラス  (混)(特指)(定量),2,1,11,100,0.0,-100.0,2024,2024-04
202409010810,2024-03-17,クレスコジョケツ,7.0,0,287.4,0.1225319196258518,35.21567370046981,turf_long,2024年03月17日 1回阪神8日目 4歳以上3勝クラス  (混)(特指)(定量),1,3,11,100,0.0,-100.0,2024,2024-03
202405020110,2024-04-20,クレスコジョケツ,18.0,0,263.4,0.11896803700313204,31.336180946624975,turf_long,2024年04月20日 2回東京1日目 4歳以上3勝クラス  (混)[指](ハンデ),2,1,9,100,0.0,-100.0,2024,2024-04
202405010411,2024-02-04,ルージュリナージュ,8.0,0,89.9,0.20868724560809318,18.760983380167577,turf_long,2024年02月04日 1回東京4日目 4歳以上オープン  (国際)(特指)(別定),2,2,4,100,0.0,-100.0,2024,2024-02
202406020511,2024-03-09,ルージュリナージュ,13.0,0,18.2,0.20862862576445892,3.7970409889131522,turf_long,2024年03月09日 2回中山5日目 4歳以上オープン  (国際) 牝(特指)(ハンデ),1,1,2,100,0.0,-100.0,2024,2024-03
202405020811,2024-05-12,ルージュリナージュ,5.0,0,112.1,0.16162496556369346,18.118158639690037,turf_long,2024年05月12日 2回東京8日目 4歳以上オープン  (国際) 牝(指)(定量),2,2,11,100,0.0,-100.0,2024,2024-05
202405040411,2024-10-14,ルージュリナージュ,5.0,0,42.7,0.23078268394313928,9.854420604372049,turf_long,2024年10月14日 4回東京4日目 3歳以上オープン  (国際) 牝(指)(別定),2,1,15,100,0.0,-100.0,2024,2024-10
202408060411,2024-11-10,ルージュリナージュ,13.0,0,53.0,0.3604908811598302,19.106016701471,turf_long,2024年11月10日 6回京都4日目 3歳以上オープン  (国際) 牝(指)(定量),2,2,3,100,0.0,-100.0,2024,2024-11
202406010510,2024-01-14,レッドゲイル,3.0,0,14.6,0.3225442637566523,4.709146250847123,turf_long,2024年01月14日 1回中山5日目 4歳以上オープン  (国際)(特指)(ハンデ),2,1,8,100,0.0,-100.0,2024,2024-01
202408020410,2024-02-04,レッドゲイル,7.0,0,13.9,0.5735954562862434,7.972976842378784,turf_long,2024年02月04日 2回京都4日目 4歳以上オープン  (国際)(特指)(ハンデ),2,1,4,100,0.0,-100.0,2024,2024-02
202408030111,2024-04-20,レッドゲイル,12.0,0,47.9,0.31770141388304535,15.217897724997872,turf_long,2024年04月20日 3回京都1日目 4歳以上オープン  (国際)(特指)(別定),2,2,12,100,0.0,-100.0,2024,2024-04
202402010911,2024-07-06,レッドゲイル,13.0,0,91.6,0.11001167713040012,10.07706962514465,turf_long,2024年07月06日 1回函館9日目 3歳以上オープン  (国際)(特指)(ハンデ),1,2,9,100,0.0,-100.0,2024,2024-07
202405050611,2024-11-17,レッドゲイル,15.0,0,45.1,0.18567642646815602,8.374006833713837,turf_long,2024年11月17日 5回東京6日目 3歳以上オープン  (国際)(特指)(別定),2,1,11,100,0.0,-100.0,2024,2024-11
202406050210,2024-12-01,メイショウカゲカツ,13.0,0,12.9,0.2683651241769073,3.461910101882104,turf_long,2024年12月01日 5回中山2日目 3歳以上3勝クラス  (混)[指](ハンデ),2,1,13,100,0.0,-100.0,2024,2024-12
202405020811,2024-05-12,サウンドビバーチェ,10.0,0,82.7,0.2575439129770456,21.29888160320167,turf_long,2024年05月12日 2回東京8日目 4歳以上オープン  (国際) 牝(指)(定量),2,2,8,100,0.0,-100.0,2024,2024-05
202405010711,2024-02-17,メイショウユズルハ,8.0,0,167.0,0.19866341083154712,33.17678960886837,turf_long,2024年02月17日 1回東京7日目 4歳以上オープン  (国際)(特指)(ハンデ),2,2,4,100,0.0,-100.0,2024,2024-02
202402010611,2024-06-23,メイショウユズルハ,8.0,0,27.9,0.3846339905440597,10.731288336179265,turf_long,2024年06月23日 1回函館6日目 3歳以上オープン  (国際)(特指)(別定),2,1,6,100,0.0,-100.0,2024,2024-06
